id,time,event,prttime,age,gpa,dblmaj
1182,0.000276677,TRUE,0,17,3.1,1
1183,3.77E-05,TRUE,0,18,3.4,0
1184,1.43E-05,TRUE,0,18,3.2,0
1185,0.000163181,TRUE,0,19,2.9,0
1186,3.17E-05,TRUE,0,18,3.1,0
1187,0.000274444,TRUE,1,18,3.6,0
1188,1.39E-08,TRUE,0,19,2.2,0
1189,3.70E-05,TRUE,0,18,3.4,0
1190,0.000261717,FALSE,0,17,3,0
1191,0.000178298,TRUE,0,18,3,1
1192,2.30E-05,TRUE,0,17,3,0
1193,2.57E-05,TRUE,0,18,3.3,0
1194,0.00080974,TRUE,1,18,3,0
1195,5.18E-06,TRUE,0,17,2.3,0
1196,0.001712977,TRUE,1,17,3,0
1197,3.89E-06,TRUE,0,18,3.3,0
1198,2.13E-05,TRUE,0,20,3.9,0
1199,0.000140513,TRUE,0,18,3.3,0
1200,3.91E-05,TRUE,0,18,2.5,0
1201,3.41E-05,TRUE,0,21,2.8,1
1202,7.92E-07,TRUE,0,17,3.4,0
1203,0.000263386,TRUE,1,20,2.9,0
1204,0.000126506,TRUE,0,18,3.5,1
1205,4.91E-05,TRUE,0,21,2.9,0
1206,7.51E-05,TRUE,0,17,3.8,0
1207,6.26E-06,TRUE,0,17,3.5,1
1208,0.000124455,TRUE,0,20,2.8,0
1209,5.51E-05,TRUE,0,19,3.8,0
1210,8.83E-05,FALSE,0,18,3.6,1
1211,6.30E-05,TRUE,0,18,3.4,0
1212,2.45E-05,TRUE,0,17,3.2,0
1213,9.13E-06,TRUE,0,18,3.2,0
1214,0.000119735,TRUE,0,18,3.2,0
1215,9.30E-05,TRUE,0,17,3.5,0
1216,0.00152255,TRUE,1,17,3.6,0
1217,0.001009758,TRUE,1,18,3.5,0
1218,0.000267287,TRUE,0,20,1.5,0
1219,0.000216088,TRUE,0,18,3.1,1
1220,6.13E-05,TRUE,1,22,2.7,0
1221,5.87E-05,TRUE,0,18,3.2,0
1222,0.00070657,TRUE,1,18,3.4,0
1223,8.25E-05,TRUE,0,18,1,1
1224,4.44E-05,TRUE,0,19,3.5,1
1225,6.92E-05,TRUE,0,18,3.4,0
1226,2.30E-05,TRUE,0,19,2.9,0
1227,0.000436522,TRUE,1,18,2.6,0
1228,0.00014602,TRUE,0,17,3.6,1
1229,0.00019453,FALSE,0,19,3.2,0
1230,6.53E-05,TRUE,1,18,3.6,0
1231,6.47E-05,TRUE,0,18,3.5,0
1232,8.22E-07,TRUE,0,18,3.4,0
1233,4.57E-05,TRUE,0,18,3.1,0
1234,0.000302528,TRUE,0,17,3.5,0
1235,6.31E-05,TRUE,0,18,3.5,0
1236,8.17E-05,TRUE,0,18,3,0
1237,0.000175079,TRUE,0,17,3.3,0
1238,2.15E-05,TRUE,0,17,2,0
1239,0.000151117,TRUE,0,18,2.4,0
1240,0.000102335,TRUE,0,21,2.9,0
1241,2.47E-06,TRUE,0,18,3.2,0
1242,3.45E-05,TRUE,0,20,3.6,0
1243,7.58E-06,TRUE,0,19,3.5,1
1244,3.56E-05,FALSE,0,18,3.5,0
1245,0.000500803,TRUE,1,17,3.6,0
1246,0.00027194,TRUE,0,17,2.2,0
1247,0.000166202,TRUE,0,17,3.1,1
1248,2.84E-05,TRUE,0,18,2.6,1
1249,9.27E-05,TRUE,0,19,3.6,0
1250,8.12E-05,TRUE,0,20,2.9,0
1251,0.000166596,TRUE,0,17,3.2,0
1252,8.14E-05,TRUE,0,17,3.1,0
1253,0.000243293,TRUE,0,17,2.7,1
1254,8.77E-05,FALSE,0,18,3.4,0
1255,4.35E-05,FALSE,1,17,3.2,0
1256,0.000222716,TRUE,1,19,3.5,0
1257,0.000658442,TRUE,1,17,2.5,0
1258,9.26E-05,TRUE,0,18,3.8,0
1259,4.48E-05,TRUE,0,18,3.2,0
1260,3.38E-05,TRUE,0,17,3.9,0
1261,0.001246888,TRUE,1,20,3.5,0
1262,0.00118554,FALSE,1,19,3,0
1263,0.000500115,TRUE,1,17,2.8,0
1264,2.48E-06,TRUE,0,20,3.5,0
1265,0.000102275,TRUE,0,18,2.7,0
1266,4.38E-05,TRUE,0,19,3.2,0
1267,4.39E-05,TRUE,0,19,3.4,0
1268,5.64E-05,TRUE,0,20,3.5,0
1269,0.000235327,TRUE,0,20,2.6,1
1270,6.22E-06,TRUE,0,17,3.2,0
1271,0.000329594,TRUE,0,19,3.3,1
1272,0.000608734,TRUE,1,26,1.9,1
1273,2.08E-05,TRUE,0,21,3.1,0
1274,6.28E-05,TRUE,0,17,3.2,1
1275,9.34E-06,TRUE,0,18,3.9,0
1276,7.09E-05,TRUE,0,17,3.5,1
1277,0.000380031,TRUE,1,18,3,1
1278,9.61E-05,TRUE,1,20,2.9,1
1279,6.80E-05,TRUE,0,17,3.3,0
1280,6.58E-05,TRUE,0,22,1.9,0
1281,1.81E-06,TRUE,0,30,3.5,0
1282,0.000263689,TRUE,1,18,3.3,0
1283,0.000954547,FALSE,1,19,3.5,1
1284,4.66E-05,TRUE,0,18,3.8,0
1285,8.89E-05,TRUE,0,20,3,0
1286,0.000122169,TRUE,1,18,3.1,0
1287,2.83E-05,TRUE,0,18,3.5,0
1288,2.26E-05,TRUE,0,18,3.5,0
1289,0.000117911,TRUE,0,19,3.3,0
1290,1.79E-05,TRUE,0,18,3.7,0
1291,2.38E-05,TRUE,0,21,2.4,0
1292,1.60E-05,TRUE,0,18,2.6,0
1293,9.28E-05,TRUE,0,18,3.5,0
1294,1.60E-05,TRUE,0,19,3.5,0
1295,3.83E-06,TRUE,0,18,2.5,0
1296,6.43E-05,TRUE,0,18,2.8,0
1297,8.48E-06,TRUE,0,22,3.1,0
1298,5.73E-06,TRUE,1,18,3.1,0
1299,6.16E-06,TRUE,0,17,2.8,0
1300,0.000818621,TRUE,1,19,3.4,1
1301,0.000823767,TRUE,1,17,3.6,0
1302,6.92E-05,TRUE,0,21,2.6,0
1303,0.000945448,TRUE,1,18,3.5,0
1304,4.99E-05,TRUE,0,19,2.7,0
1305,4.55E-06,TRUE,0,18,3,0
1306,0.000108235,TRUE,0,17,3.4,0
1307,9.78E-06,TRUE,0,20,3.4,0
1308,0.000102135,TRUE,0,19,3.3,0
1309,7.05E-05,TRUE,1,18,2.9,0
1310,0.000108982,TRUE,0,18,2.9,0
1311,1.89E-05,TRUE,0,19,3.4,1
1312,9.31E-05,TRUE,0,18,3.4,1
1313,0.000237681,TRUE,0,18,3.6,1
1314,0.000199709,TRUE,0,18,3.3,0
1315,6.53E-05,TRUE,0,17,3.1,0
1316,7.90E-05,TRUE,0,18,3.1,0
1317,0.000168642,TRUE,0,18,3.3,0
1318,4.93E-05,TRUE,0,18,2.7,0
1319,6.10E-05,TRUE,0,18,3.9,0
1320,5.13E-06,TRUE,0,17,3.3,0
1321,7.17E-05,TRUE,0,18,3,0
1322,0.000110238,TRUE,1,17,2.8,0
1323,3.68E-06,TRUE,0,17,3.2,0
1324,0.000178691,TRUE,0,19,3.5,1
1325,3.95E-05,TRUE,0,19,3.1,1
1326,6.55E-05,TRUE,0,20,3.4,0
1327,1.88E-05,TRUE,0,22,3.1,1
1328,3.61E-05,TRUE,0,17,3.3,0
1329,0.00047006,TRUE,0,18,2.3,0
1330,2.70E-05,TRUE,0,18,3.3,1
1331,0.000324565,FALSE,1,18,3.1,1
1332,5.14E-05,TRUE,0,18,3.4,0
1333,4.70E-05,TRUE,0,20,2.7,0
1334,0.000257773,TRUE,1,24,2.9,0
1335,2.63E-05,TRUE,0,17,3.1,1
1336,2.15E-05,TRUE,0,18,3.2,0
1337,2.03E-05,TRUE,0,23,3.3,0
1338,6.67E-05,TRUE,0,19,3.4,0
1339,3.65E-05,TRUE,0,18,3.6,1
1340,0.000281646,TRUE,1,18,2.9,0
1341,6.73E-05,TRUE,0,17,3.4,0
1342,7.78E-05,TRUE,0,17,3.4,0
1343,0.000335699,TRUE,1,17,2.7,0
1344,0.000193081,TRUE,1,20,2.8,0
1345,0.000118674,TRUE,1,18,3.2,1
1346,6.04E-06,TRUE,0,18,3.3,0
1347,0.000344607,TRUE,1,19,3.1,0
1348,3.22E-05,TRUE,0,21,3,0
1349,4.24E-05,TRUE,0,25,3.1,1
1350,0.00023946,TRUE,0,17,3.6,0
1351,2.10E-05,TRUE,1,17,2.6,0
1352,0.001670913,FALSE,1,18,3.5,0
1353,3.04E-05,FALSE,0,17,3.2,0
1354,1.39E-05,TRUE,0,17,3.5,0
1355,0.000547906,TRUE,1,17,3.6,0
1356,2.71E-06,TRUE,0,18,3.7,0
1357,6.96E-05,TRUE,0,20,3.6,0
1358,4.13E-05,TRUE,0,18,2.7,0
1359,1.83E-05,TRUE,0,21,3.4,0
1360,0.000129133,TRUE,0,20,3.6,1
1361,1.92E-05,TRUE,0,20,2.3,0
1362,0.001787326,TRUE,1,19,3.1,0
1363,0.000176406,TRUE,0,18,3.3,0
1364,3.83E-05,TRUE,0,18,3.3,0
1365,4.13E-05,TRUE,0,20,3.7,1
1366,0.00043209,TRUE,1,17,3.4,0
1367,0.000271269,TRUE,1,18,2.9,0
1368,8.41E-06,TRUE,0,20,3,0
1369,0.00068931,TRUE,1,18,3.6,0
1370,9.23E-05,TRUE,0,17,2.9,1
1371,3.93E-05,TRUE,0,18,1.4,0
1372,0.000219325,TRUE,1,19,3.3,1
1373,0.000162182,TRUE,0,21,3.7,0
1374,7.33E-05,TRUE,0,19,3,0
1375,0.000193274,TRUE,0,21,3.7,0
1376,0.000112368,TRUE,0,22,3.5,0
1377,2.92E-05,TRUE,0,18,3.4,0
1378,0.00016989,TRUE,1,20,3.5,0
1379,0.000133298,TRUE,0,18,3.2,0
1380,4.68E-05,TRUE,0,21,3.3,1
1381,3.06E-05,TRUE,0,18,3,1
1382,5.22E-05,TRUE,0,18,2.6,0
1383,0.000143472,TRUE,0,19,2.9,1
1384,4.91E-05,TRUE,0,18,3,0
1385,3.76E-05,TRUE,0,18,3,0
1386,0.000330966,TRUE,1,17,3.3,0
1387,0.000101493,TRUE,0,18,3.3,0
1388,1.73E-05,TRUE,0,17,3.5,1
1389,0.000164076,TRUE,0,18,3.4,0
1390,0.000359141,TRUE,1,18,2.8,0
1391,2.97E-05,TRUE,0,17,3.7,0
1392,0.00017312,TRUE,0,18,2.9,0
1393,0.00010099,TRUE,0,17,3.7,0
1394,2.90E-05,TRUE,0,18,3.5,0
1395,0.000261712,TRUE,1,22,3.1,0
1396,0.000153689,TRUE,1,19,3.4,1
1397,0.000156375,TRUE,0,17,2.9,0
1398,0.000379963,TRUE,1,18,3.2,1
1399,0.000417063,TRUE,0,19,2.6,1
1400,6.15E-05,TRUE,0,20,3.3,0
1401,0.000162572,TRUE,0,18,3.2,0
1402,4.74E-05,TRUE,0,18,1.4,0
1403,1.32E-05,TRUE,0,18,3.1,1
1404,4.47E-05,TRUE,0,17,3.2,0
1405,0.000167322,TRUE,0,17,3.7,0
1406,8.23E-05,TRUE,1,17,2.9,0
1407,0.000368692,TRUE,0,17,3,0
1408,0.000289018,TRUE,1,18,2.9,0
1409,2.29E-05,TRUE,0,18,3.3,0
1410,4.73E-05,TRUE,0,21,3.6,0
1411,7.70E-05,TRUE,0,21,3.2,0
1412,2.04E-05,TRUE,0,18,3.3,0
1413,0.001455382,FALSE,1,19,2.4,0
1414,5.52E-05,TRUE,0,18,3.3,0
1415,2.29E-05,TRUE,0,19,3.5,0
1416,0.000171138,TRUE,1,18,3.3,1
1417,0.000134341,TRUE,0,19,3.1,1
1418,3.26E-05,TRUE,0,18,3.4,0
1419,3.89E-05,TRUE,0,17,3.2,0
1420,9.15E-05,TRUE,1,20,3.3,0
1421,0.000399204,TRUE,1,18,3.4,0
1422,9.47E-05,TRUE,0,18,3.6,0
1423,9.86E-05,TRUE,0,17,2.3,0
1424,0.000141642,TRUE,0,18,3.2,0
1425,0.000100989,TRUE,0,18,3.6,0
1426,2.03E-05,TRUE,0,19,3.2,1
1427,1.89E-05,FALSE,0,17,3.1,0
1428,2.94E-06,TRUE,0,18,2.9,0
1429,0.000139845,TRUE,0,21,3,0
1430,9.83E-05,TRUE,0,17,3.4,1
1431,1.36E-06,TRUE,0,18,3.1,0
1432,3.73E-05,TRUE,0,20,3.2,0
1433,7.98E-05,TRUE,0,18,3.3,1
1434,0.001496,TRUE,1,18,3.1,0
1435,0.000186951,TRUE,0,17,3.4,0
1436,6.70E-05,TRUE,0,18,3.4,0
1437,5.02E-05,TRUE,0,17,2.3,0
1438,0.000118091,TRUE,0,19,3.5,0
1439,0.000130425,TRUE,0,19,3.7,0
1440,6.22E-05,TRUE,0,19,3.6,0
1441,0.000183042,TRUE,1,21,3.3,0
1442,1.54E-05,TRUE,0,18,3,0
1443,0.000106169,TRUE,0,17,2.6,0
1444,0.000129767,TRUE,1,18,3.3,1
1445,4.40E-05,TRUE,0,19,3.2,0
1446,7.91E-05,TRUE,0,20,3,0
1447,4.57E-06,TRUE,0,19,3.4,0
1448,0.000212426,FALSE,1,19,3,0
1449,7.79E-05,TRUE,0,17,3,0
1450,0.000972218,TRUE,1,19,3.1,0
1451,3.82E-05,TRUE,0,20,3,0
1452,8.09E-07,TRUE,0,19,3.6,1
1453,4.46E-05,TRUE,0,18,3.1,0
1454,5.12E-05,TRUE,0,17,3.1,0
1455,3.51E-05,TRUE,0,18,2.1,0
1456,0.000132492,TRUE,0,17,2.6,1
1457,0.000217221,TRUE,0,18,3.3,0
1458,1.77E-05,TRUE,0,19,3.1,0
1459,0.000169743,TRUE,0,21,3.4,0
1460,2.26E-05,TRUE,0,18,3.3,0
1461,0.00017623,TRUE,0,17,3.5,0
1462,5.87E-05,TRUE,0,17,3,1
1463,0.000194601,TRUE,0,18,3,0
1464,4.75E-05,TRUE,0,18,3.3,0
1465,6.51E-05,TRUE,0,20,3,0
1466,9.94E-05,TRUE,0,19,3.6,0
1467,1.27E-05,TRUE,0,19,3.3,0
1468,1.22E-05,TRUE,0,17,2.6,0
1469,5.77E-05,TRUE,0,18,3.7,0
1470,5.93E-05,TRUE,0,20,2.5,0
1471,6.14E-05,TRUE,0,19,3.3,0
1472,2.44E-05,TRUE,0,18,3.7,0
1473,6.23E-05,TRUE,0,18,1.9,1
1474,1.44E-05,TRUE,0,18,3,0
1475,0.000146084,TRUE,0,18,3.6,0
1476,1.18E-05,TRUE,0,18,2.9,0
1477,1.02E-05,TRUE,0,30,2.9,0
1478,6.63E-05,TRUE,0,19,3.6,0
1479,3.20E-05,TRUE,0,19,2.9,0
1480,0.00028129,TRUE,1,18,3.4,0
1481,9.39E-05,TRUE,0,18,2.7,0
1482,8.38E-05,TRUE,1,18,2.9,1
1483,0.000142933,TRUE,0,18,3.2,0
1484,0.000106419,TRUE,1,18,2.8,1
1485,9.61E-05,TRUE,0,20,3.1,0
1486,4.56E-05,TRUE,0,19,3.4,1
1487,8.10E-05,TRUE,0,17,3.1,1
1488,0.000453823,TRUE,1,19,2.9,1
1489,1.44E-05,TRUE,0,17,3.4,0
1490,5.09E-06,TRUE,0,19,3,0
1491,0.000360446,TRUE,1,17,3.4,1
1492,7.90E-05,TRUE,0,17,3.4,0
1493,1.66E-05,TRUE,0,18,3.5,0
1494,1.93E-07,TRUE,0,19,3.7,1
1495,1.94E-05,TRUE,0,20,3.3,0
1496,7.61E-05,TRUE,0,19,3.8,0
1497,4.27E-05,TRUE,1,20,3.4,0
1498,5.21E-05,TRUE,0,18,2.7,0
1499,2.98E-06,TRUE,0,17,2.3,0
1500,0.000604231,TRUE,1,18,3.1,1
1501,0.000415248,TRUE,0,18,3,0
1502,0.000150644,FALSE,0,19,3.5,0
1503,0.000194348,TRUE,0,19,3.5,0
1504,3.78E-05,TRUE,0,18,3.6,0
1505,8.07E-05,TRUE,0,17,3.5,0
1506,0.000155481,TRUE,0,19,3.3,1
1507,9.58E-05,TRUE,0,17,3.1,0
1508,6.45E-06,TRUE,0,20,3.4,0
1509,7.33E-06,TRUE,0,22,3.5,0
1510,0.000183979,TRUE,0,19,3,0
1511,0.000134884,TRUE,0,18,2.8,0
1512,0.000116993,TRUE,0,18,2.9,0
1513,4.09E-05,TRUE,0,28,1.6,1
1514,6.50E-05,TRUE,1,22,3.7,0
1515,8.60E-05,TRUE,0,18,2.3,1
1516,3.52E-05,TRUE,0,18,2.4,0
1517,0.000110723,TRUE,0,19,3.2,0
1518,3.81E-05,TRUE,0,27,2.9,1
1519,0.000554335,TRUE,1,18,2.9,0
1520,3.61E-05,TRUE,0,17,3.7,1
1521,0.000160627,TRUE,0,19,3.5,1
1522,9.23E-05,TRUE,0,18,3.6,0
1523,0.000345256,TRUE,0,17,2.9,0
1524,0.000325506,TRUE,1,21,3.4,0
1525,2.88E-05,TRUE,0,19,3.2,0
1526,4.25E-05,TRUE,0,18,3.2,0
1527,3.14E-05,TRUE,0,18,3.4,0
1528,5.21E-05,TRUE,0,18,3.1,0
1529,4.08E-05,TRUE,1,18,3.3,0
1530,0.00010698,TRUE,0,18,3,0
1531,5.98E-06,TRUE,0,18,3.2,0
1532,0.000147464,TRUE,0,18,2.6,0
1533,9.48E-06,TRUE,0,18,3,0
1534,1.37E-05,TRUE,0,17,2.9,1
1535,3.71E-05,TRUE,0,17,3.5,0
1536,0.000399048,TRUE,1,18,2.9,0
1537,0.000416785,TRUE,1,18,3.6,0
1538,0.000135823,TRUE,0,21,3.5,0
1539,1.53E-05,TRUE,0,18,2.9,0
1540,4.15E-05,TRUE,0,19,3.5,0
1541,0.000610433,TRUE,1,18,3.3,1
1542,0.000128833,TRUE,0,18,3.4,0
1543,0.000117084,TRUE,0,21,3.2,0
1544,4.66E-05,TRUE,0,17,3.2,0
1545,0.000331386,TRUE,1,18,3.4,0
1546,2.38E-05,TRUE,0,19,3.8,0
1547,3.01E-05,TRUE,0,19,3.3,0
1548,0.000145487,TRUE,1,18,3.3,0
1549,4.26E-05,TRUE,0,17,2.8,0
1550,8.46E-05,TRUE,0,18,3.5,0
1551,4.29E-05,TRUE,0,18,3.1,0
1552,5.31E-06,TRUE,0,25,3.4,0
1553,4.47E-05,TRUE,0,18,2.2,1
1554,2.69E-06,TRUE,0,17,2.9,0
1555,2.78E-07,TRUE,0,32,3.3,0
1556,0.00011052,TRUE,0,18,2.9,0
1557,1.35E-05,TRUE,0,18,2.1,0
1558,0.00013634,TRUE,1,18,1.7,0
1559,7.79E-05,TRUE,0,18,3,0
1560,0.000167585,TRUE,0,17,3.7,0
1561,4.85E-05,TRUE,0,20,2.5,0
1562,2.41E-05,TRUE,0,21,2.2,0
1563,0.000382314,TRUE,1,22,2.9,0
1564,0.000264095,TRUE,1,18,2.9,0
1565,3.14E-05,TRUE,0,19,3,0
1566,0.000160963,FALSE,0,17,3,1
1567,5.28E-05,FALSE,1,18,3.3,1
1568,9.70E-05,FALSE,0,18,3.1,0
1569,3.37E-05,TRUE,0,18,3.5,0
1570,1.48E-05,TRUE,0,17,3.3,0
1571,8.70E-05,TRUE,0,17,2.5,0
1572,6.26E-05,TRUE,0,17,3.5,0
1573,2.81E-05,TRUE,0,19,3.4,0
1574,9.10E-05,TRUE,0,17,2.9,0
1575,4.28E-05,TRUE,0,18,3.1,1
1576,4.81E-06,TRUE,0,19,3.3,1
1577,0.000662165,TRUE,1,17,3,0
1578,0.00014214,TRUE,0,22,3.6,0
1579,0.000210564,TRUE,0,19,3.2,0
1580,5.32E-05,TRUE,0,17,2.3,0
1581,0.00016064,TRUE,0,17,3.2,1
1582,6.89E-05,TRUE,0,19,3.2,0
1583,6.76E-05,TRUE,0,17,1.7,0
1584,5.21E-06,TRUE,0,19,2.8,1
1585,6.84E-05,TRUE,0,18,3.1,0
1586,0.00010122,TRUE,0,25,2.9,0
1587,1.04E-05,TRUE,1,18,3.3,0
1588,5.24E-05,FALSE,0,18,3.5,0
1589,7.41E-05,TRUE,0,20,3.4,0
1590,7.33E-05,TRUE,0,20,3.5,0
1591,8.83E-06,TRUE,0,22,3.2,0
1592,0.000146082,TRUE,1,21,3.6,0
1593,2.23E-05,TRUE,0,18,3.7,0
1594,1.07E-05,TRUE,0,17,2.6,0
1595,4.41E-06,TRUE,0,19,3.8,0
1596,0.000202027,TRUE,0,17,2.9,0
1597,0.0003734,FALSE,1,20,3.5,0
1598,2.63E-05,TRUE,0,18,3.2,0
1599,0.00022221,TRUE,0,17,2.6,0
1600,0.00266457,TRUE,1,17,3,0
1601,3.23E-05,TRUE,0,19,3.5,0
1602,3.95E-05,TRUE,0,18,3.2,0
1603,6.00E-05,TRUE,0,17,3.5,1
1604,1.14E-05,TRUE,0,18,2.8,0
1605,3.27E-06,TRUE,0,30,2.2,0
1606,2.54E-05,TRUE,0,17,1.4,1
1607,0.00023334,TRUE,1,20,3.3,0
1608,0.000162441,TRUE,0,17,3.3,0
1609,7.80E-05,TRUE,0,20,3.2,0
1610,4.15E-05,TRUE,0,18,2.7,0
1611,5.69E-07,TRUE,0,19,3.6,0
1612,5.58E-05,TRUE,0,20,3.5,0
1613,0.000433268,TRUE,1,19,3,0
1614,1.39E-05,TRUE,0,19,3.2,0
1615,2.22E-05,TRUE,0,20,2.7,0
1616,9.82E-06,TRUE,0,18,3,0
1617,5.48E-05,TRUE,0,17,3.4,0
1618,9.08E-05,TRUE,0,18,2.6,0
1619,2.04E-05,TRUE,0,17,3.5,0
1620,9.93E-05,TRUE,0,17,3.2,0
1621,1.59E-05,TRUE,0,17,2.6,0
1622,4.85E-05,TRUE,0,17,3.4,0
1623,9.33E-05,TRUE,0,17,3.7,0
1624,3.21E-06,TRUE,0,18,3.3,0
1625,0.000675325,TRUE,1,18,3.2,0
1626,4.74E-05,TRUE,0,18,3.1,0
1627,3.18E-05,TRUE,0,18,2.5,0
1628,4.29E-05,TRUE,0,26,3.6,0
1629,0.000216001,TRUE,1,22,3.8,0
1630,2.77E-06,TRUE,0,17,3.1,0
1631,0.000634465,TRUE,1,18,2.8,0
1632,8.72E-05,TRUE,0,20,2.4,0
1633,0.000380043,TRUE,1,18,2.6,0
1634,5.43E-05,TRUE,0,19,2.3,0
1635,0.000298859,TRUE,0,18,3,1
1636,0.000193565,TRUE,0,18,3.1,0
1637,4.20E-05,TRUE,0,18,3.4,0
1638,0.000971549,TRUE,1,17,3.4,0
1639,0.000141122,TRUE,0,17,2.8,0
1640,0.000260106,TRUE,1,18,3.5,0
1641,0.00025539,TRUE,0,17,3.3,0
1642,2.83E-05,TRUE,0,17,3.2,0
1643,0.000197172,TRUE,1,18,3.7,0
1644,3.34E-05,TRUE,0,19,3.4,0
1645,8.80E-07,TRUE,0,18,3.4,1
1646,3.34E-05,TRUE,0,17,3.5,0
1647,0.00026756,TRUE,1,19,3.4,1
1648,9.34E-05,TRUE,0,19,3.4,0
1649,0.000123785,TRUE,0,18,3.6,0
1650,1.80E-05,TRUE,0,18,3.6,0
1651,7.86E-05,TRUE,0,17,3.2,1
1652,9.65E-05,TRUE,1,18,3.2,0
1653,0.000154985,FALSE,1,18,3.2,0
1654,4.00E-05,TRUE,0,22,3.5,0
1655,4.64E-05,FALSE,0,17,3.4,0
1656,1.26E-06,TRUE,0,18,3.6,0
1657,1.49E-05,TRUE,0,18,3.5,0
1658,3.21E-05,TRUE,0,17,3,0
1659,4.74E-05,TRUE,0,20,3.5,0
1660,0.000101743,TRUE,0,17,3.5,0
1661,1.43E-05,TRUE,0,18,2.6,0
1662,1.09E-05,TRUE,0,19,3.2,0
1663,0.001116537,TRUE,1,18,2.9,0
1664,6.33E-05,TRUE,0,18,3.5,0
1665,1.92E-05,TRUE,0,20,3.3,0
1666,9.62E-05,TRUE,0,18,3.5,0
1667,1.77E-05,TRUE,0,17,2.9,0
1668,2.07E-05,TRUE,0,23,3.7,0
1669,0.000121633,FALSE,1,22,2,0
1670,3.47E-05,TRUE,0,21,2.8,0
1671,0.000481465,TRUE,1,18,3,0
1672,5.48E-05,TRUE,0,18,3.3,0
1673,0.000130736,TRUE,0,18,3.7,1
1674,0.000554147,FALSE,1,17,3.4,0
1675,0.000139109,TRUE,0,19,3.5,0
1676,9.74E-05,TRUE,1,19,3.4,1
1677,9.28E-05,TRUE,0,18,3.6,0
1678,1.07E-05,TRUE,0,18,2.4,0
1679,0.000143519,TRUE,0,17,3.4,0
1680,7.80E-06,TRUE,0,18,2.8,0
1681,0.000350479,TRUE,1,19,3.4,0
1682,0.00046623,TRUE,1,19,3.2,0
1683,9.21E-05,FALSE,0,17,2.7,0
1684,4.07E-06,TRUE,0,24,3.2,0
1685,0.00058611,TRUE,1,17,3.3,0
1686,0.000340943,TRUE,0,17,3.2,0
1687,0.000117858,TRUE,0,17,3.4,0
1688,5.17E-05,TRUE,0,19,2.5,0
1689,0.000540413,TRUE,1,18,3.8,0
1690,0.000990698,TRUE,1,17,2.9,0
1691,0.000120407,TRUE,0,18,3.6,1
1692,1.39E-05,TRUE,0,17,3.2,0
1693,6.66E-05,TRUE,0,18,3,1
1694,0.00010892,TRUE,0,18,2.8,0
1695,0.00017286,TRUE,0,17,3.6,1
1696,0.000112547,TRUE,0,18,3.3,0
1697,0.000216678,TRUE,0,20,3.1,1
1698,0.000312019,TRUE,0,17,4,1
1699,0.000234172,TRUE,0,17,2.6,0
1700,0.000134394,TRUE,0,20,3.2,0
1701,9.85E-06,TRUE,0,18,3.5,0
1702,0.000102088,TRUE,0,17,3.8,1
1703,3.88E-05,TRUE,0,19,3.4,0
1704,1.62E-06,TRUE,0,18,3.7,0
1705,7.10E-05,TRUE,0,18,3.2,1
1706,3.85E-05,TRUE,0,18,2.9,0
1707,4.03E-06,TRUE,0,18,2.8,1
1708,2.01E-05,TRUE,0,18,1.8,0
1709,4.85E-05,TRUE,0,17,2.4,0
1710,0.000714846,TRUE,1,17,2.8,0
1711,2.27E-05,TRUE,0,18,3.3,0
1712,1.22E-05,TRUE,0,18,3.5,0
1713,4.47E-05,TRUE,0,18,3.3,1
1714,0.000134981,TRUE,1,19,2.9,0
1715,0.000903292,TRUE,1,18,3.4,0
1716,0.000183454,TRUE,0,18,3.1,1
1717,6.76E-05,TRUE,0,18,3.5,0
1718,3.83E-05,TRUE,0,31,3.6,0
1719,0.000145068,TRUE,0,21,3.2,0
1720,0.000115439,TRUE,0,18,3.2,0
1721,0.000111056,TRUE,1,20,3.2,0
1722,0.000163802,TRUE,0,18,2.8,0
1723,3.09E-05,TRUE,0,20,3.8,1
1724,7.25E-05,TRUE,0,18,3.5,0
1725,0.000213446,FALSE,0,18,3.4,0
1726,1.34E-05,TRUE,0,18,2.3,0
1727,0.001139741,TRUE,1,18,3.3,1
1728,3.41E-06,TRUE,0,17,2.3,0
1729,4.74E-05,TRUE,0,19,2.5,0
1730,1.23E-06,TRUE,0,22,3.4,0
1731,0.000618162,TRUE,1,18,3.4,0
1732,3.70E-05,TRUE,0,20,3.7,0
1733,1.58E-05,TRUE,1,20,2,0
1734,0.000265284,TRUE,1,18,3.6,0
1735,6.14E-05,TRUE,0,18,3,0
1736,0.000218194,TRUE,1,17,3.2,1
1737,3.94E-05,TRUE,0,20,2.6,0
1738,0.000118898,TRUE,0,19,3.4,0
1739,0.000184316,TRUE,1,33,3.7,0
1740,7.84E-05,TRUE,0,18,2.9,0
1741,0.000270011,TRUE,0,18,3.5,0
1742,4.08E-05,TRUE,0,18,2.5,0
1743,0.000431605,TRUE,1,17,3.6,0
1744,7.87E-05,TRUE,0,18,3.4,0
1745,1.78E-05,TRUE,0,18,1.3,1
1746,5.48E-05,TRUE,0,17,3.5,0
1747,2.77E-05,TRUE,0,20,3.9,0
1748,5.68E-07,TRUE,0,17,3.6,0
1749,7.05E-06,TRUE,0,18,3,0
1750,0.000764526,TRUE,1,17,3,0
1751,5.58E-05,TRUE,0,17,2.7,0
1752,0.000475421,TRUE,1,17,3.1,0
1753,1.54E-05,TRUE,0,22,2.7,1
